geocohort,bids,impressions,clicks,spend
L8J2T2,6,6,0,0.070099
L8J2T5,1,1,0,0.012049
L8J2T7,5,5,0,0.05872
L8J2T8,9,9,0,0.1047
L8J2V1,11,11,0,0.129769
L8J2X5,15,14,0,0.164345
L8J2X6,5,5,0,0.05893
L8J3C5,244,176,0,2.03555
L8J3M1,149,128,0,1.487144
L8J3P4,7,6,0,0.06999
L8J3P5,2,2,0,0.023019
L8J3P6,1,1,0,0.012002
L8J3P7,26,23,0,0.266392
L8J3R7,16,13,0,0.152719
L8J3S1,7,5,0,0.058017
L8J3S3,1,1,0,0.011533
L8J3T5,27,21,0,0.243446
L8J3V4,2,2,0,0.02345
L8J3W9,3,3,0,0.034787
L8J3X3,1,1,0,0.01158
L8J3Y5,16,12,0,0.139607
L8J3Y8,15,16,0,0.190871
L8J3Y9,12,9,0,0.103963
L8J3Z8,2,2,0,0.023072
L8K,3,2,0,0.023574
L8K0A1,129,124,0,1.432153
L8K1V1,1,1,0,0.012006
L8K1V6,379,418,0,4.949198
L8K1X2,4,4,0,0.046781
L8K1X3,2,2,0,0.023769
L8K1X9,31,26,0,0.303153
L8K1Y1,3,3,0,0.03594
L8K1Y4,19,18,0,0.209131
L8K1Y5,30,29,0,0.338621
L8K2A8,12,11,0,0.129972
L8K2C4,9,9,0,0.104928
L8K2R2,7,7,0,0.081718
L8K2S5,18,17,0,0.19799
L8K2T6,25,24,0,0.282563
L8K2X7,3,2,0,0.023492
L8K3K5,1,1,0,0.012016
L8K3L1,4,3,0,0.034968
L8K3L3,1,1,0,0.011496
L8K3L7,2,2,0,0.024021
L8K3N8,4,4,0,0.046195
L8K3R8,9,5,0,0.059496
L8K3T5,2,2,0,0.023398
L8K3X1,4,3,0,0.034597
L8K3Y2,9,10,0,0.115088
L8K3Z6,9,9,0,0.103918
L8K4A4,1,1,0,0.011588
L8K4B1,11,10,0,0.11805
L8K4C5,1,1,0,0.012004
L8K4E2,4,4,0,0.046325
L8K4E3,1,1,0,0.011764
L8K4H2,6,5,0,0.059325
L8K4J9,4,4,0,0.045939
L8K4W8,2,2,0,0.023104
L8K4X3,7,7,0,0.083027
L8K4X9,1,1,0,0.011693
L8K5E8,1,1,0,0.011746
L8K5J2,10,10,0,0.116008
L8K5J5,16,14,0,0.161475
L8K5M8,681,603,1,6.963331
L8K5N1,1,1,0,0.011791
L8K5R7,1,1,0,0.011746
L8K5S7,1,1,0,0.011791
L8K5S9,1,1,0,0.011538
L8K5T8,2,2,0,0.023022
L8K5W5,22,19,0,0.2187
L8K5Z8,28,28,0,0.323696
L8K6A3,3,3,0,0.034807
L8K6C6,1,1,0,0.011526
L8K6G1,11,11,0,0.130101
L8K6G5,3,3,0,0.034423
L8K6G7,10,10,0,0.116134
L8K6H2,2,2,0,0.023424
L8K6H6,9,11,0,0.128766
L8K6J2,4,4,0,0.046099
L8K6K1,12,10,0,0.11535
L8K6K3,4,3,0,0.034742
L8K6K6,1,1,0,0.011657
L8K6L7,9,9,0,0.104395
L8K6L9,3,3,0,0.034815
L8K6N7,3,3,0,0.03467
L8K6P3,6,6,0,0.069317
L8K6P7,14,18,0,0.209895
L8K6R1,1,1,0,0.011786
L8L,3,2,0,0.023574
L8L1B3,1,1,0,0.011791
L8L1K2,4,3,0,0.035296
L8L1M1,21,18,0,0.213022
L8L2A7,169,144,0,1.655999
L8L2B6,7,6,0,0.070717
L8L2M9,3,3,0,0.034565
L8L2S2,45,49,0,0.566121
L8L3M2,9,12,0,0.138351
L8L3R6,3,3,0,0.035337
L8L3T6,1,1,0,0.011487
L8L3V9,14,14,0,0.164391
L8L3Y8,7,7,0,0.083268
L8L4A8,1,1,0,0.011533
L8L4G9,1,1,0,0.012049
L8L4K8,2,2,0,0.023559
L8L4N1,1,1,0,0.011698
L8L4R9,1,1,0,0.011634
L8L4V9,1,1,0,0.011786
L8L5C8,2,2,0,0.023345
L8L5G1,1,1,0,0.011797
L8L5J9,2,2,0,0.023924
L8L5K8,2,2,0,0.023657
L8L5R4,6,6,0,0.069528
L8L5T4,7,8,0,0.092808
L8L5Y2,3,3,0,0.035349
L8L6J4,1003,777,1,9.082629
L8L6L6,15,12,0,0.140664
L8L6M3,1,1,0,0.011797
L8L6T5,3,3,0,0.034594
L8L6X7,3,3,0,0.034895
L8L6Z4,1,1,0,0.011524
L8L7K2,57,55,0,0.640767
L8L7K5,3,3,0,0.034352
L8L7R1,31,30,0,0.350173
L8L8C5,1,1,0,0.011597
L8L8H8,2,2,0,0.023787
L8M,33,27,1,0.318258
L8M1X4,1,1,1,0.011631
L8M2A9,3,3,0,0.035685
L8M2G8,1,1,0,0.011528
L8M2J5,25,25,0,0.289639
L8M2P4,5,4,0,0.046301
L8M2X4,5,6,0,0.070009
L8M2Z5,1,1,0,0.011532
L8M3H9,7,7,0,0.081479
L8N,11,8,0,0.094297
L8N1L4,3,3,0,0.035075
L8N1P3,39,30,0,0.355669
L8N1R3,1,1,0,0.011794
L8N2C2,1,1,0,0.011735
L8N2G5,9,10,0,0.117401
L8N2J8,5,3,0,0.03506
L8N2N6,45,50,0,0.599567
L8N2N9,3,3,0,0.035059
L8N2T7,723,733,0,8.439072
L8N2V4,5,5,0,0.057431
L8N2Z7,36,32,0,0.377397
L8P,18,14,0,0.165023
L8P0B4,2,2,0,0.023661
L8P1E6,1,1,0,0.012049
L8P1G2,3,2,0,0.023964
L8P1K3,18,15,0,0.176658
L8P1N5,1,1,0,0.012006
L8P1P4,2,2,0,0.023544
L8P1V8,1,2,0,0.023311
L8P1X8,31,21,0,0.246321
L8P1Z6,1,1,0,0.012
L8P2B9,1,1,0,0.011647
L8P2C6,12,9,0,0.104493
L8P2E1,7,7,0,0.080231
L8P2G1,1,1,0,0.011231
L8P2G8,2,2,0,0.023286
L8P2H8,1,1,0,0.011231
L8P2K7,2,1,0,0.011545
L8P2L3,1,1,0,0.011764
L8P2L4,4,5,0,0.057691
L8P2M5,1,1,0,0.01163
L8P3C2,9,9,0,0.1032
L8P3E5,5,5,0,0.057201
L8P3J5,1,1,0,0.011346
L8P3M3,1,2,0,0.02316
L8P3S4,2,2,0,0.023048
L8P3Z2,176,176,0,2.043033
L8P4C8,26,26,0,0.298141
L8P4M7,4,3,0,0.035374
L8P4N2,34,31,0,0.358388
L8P4R3,11,11,0,0.12806
L8P4T1,29,30,0,0.343465
L8P4Z2,50,45,1,0.531362
L8P4Z6,11,11,0,0.128755
L8R,5,3,0,0.035782
L8R0A1,3,2,0,0.023306
L8R1S6,1,1,0,0.011375
L8R2C1,2,2,0,0.022933
L8R2L6,2,4,0,0.046534
L8R2S1,1,1,0,0.011588
L8R2T4,1,1,0,0.011696
L8R2V7,2,2,0,0.023147
L8R2W2,3,5,0,0.057739
L8R2W8,1,1,0,0.011696
L8R2W9,59,51,0,0.593225
L8R2Y2,1,1,0,0.012016
L8R2Y9,1,1,0,0.011735
L8R2Z5,2,2,0,0.023018
L8R3B1,3,3,0,0.035064
L8R3B7,2,1,0,0.011764
L8R3E1,2,1,0,0.011746
L8R3E8,11,10,0,0.115905
L8R3G7,3,3,0,0.03537
L8S1A9,1,1,0,0.011502
L8S1G7,1,1,0,0.011629
L8S1H2,39,38,0,0.44093
L8S1J6,18,13,0,0.150568
L8S1Y2,4,4,0,0.045501
L8S1Z9,4,3,0,0.034373
L8S2E9,1,1,0,0.011495
L8S2G2,2,2,0,0.022812
L8S2W2,1,1,0,0.011797
L8S3B6,42,38,0,0.439468
L8S3E1,4,4,0,0.046396
L8S3J9,42,28,0,0.329469
L8S3K1,10,10,0,0.117854
L8S3K8,2,2,0,0.023171
L8S3L1,17,17,0,0.19961
L8S3M2,2,2,0,0.023426
L8S3M5,17,16,0,0.188777
L8S3M6,2,4,0,0.047166
L8S3R8,4,4,0,0.045851
L8S3T1,2,2,0,0.023261
L8S3W9,19,18,0,0.211015
L8S3Y3,7,7,0,0.080573
L8S4R3,15,14,0,0.163372
L8S4R7,6,6,1,0.069067
L8T,5,2,0,0.023574
L8T1B3,1,1,0,0.011502
L8T1C5,3,3,0,0.034954
L8T1K3,1,1,0,0.011791
L8T1P1,3,3,0,0.034613
L8T1P3,2,2,0,0.023366
L8T1T3,5,4,0,0.046237
L8T2H6,4,3,0,0.03474
L8T2P2,1,1,0,0.011519
L8T2T9,1,1,0,0.011532
L8T2X8,1,1,0,0.011555
L8T3X6,1,1,0,0.011539
L8T3Y1,2,2,0,0.023493
L8T3Z3,7,7,0,0.08138
L8T4B9,6398,5005,8,58.833574
L8T4K6,1,1,0,0.011524
L8T4L6,10,9,0,0.104253
L8T4M9,9,9,0,0.106735
L8T4N2,1,1,0,0.011594
L8T4R1,1,1,0,0.011555
L8T4T6,1,1,0,0.012052
L8T4V7,3,3,0,0.035361
L8T4X8,12,11,0,0.126632
L8T4Y3,5,6,0,0.069152
L8T4Z2,2,2,0,0.02334
L8T4Z7,11,11,0,0.127832
L8T4Z8,4,4,0,0.047155
L8T5A3,15,12,0,0.143932
L8T5A4,24,22,0,0.257307
L8T5A5,2,2,0,0.023004
L8T5A7,4,4,0,0.046626
L8V,5,3,0,0.035361
L8V0A3,72,67,0,0.777642
L8V2G6,7,7,0,0.081416
L8V2G9,3,2,0,0.024008
L8V2M7,1,1,0,0.011657
L8V2R8,3,4,0,0.047051
L8V2V3,5,3,0,0.03473
L8V2W6,3,1,0,0.011538
L8V2X8,4,4,0,0.047014
L8V2Y7,3,2,0,0.023348
L8V2Z9,1,1,0,0.011634
L8V3A7,2,2,0,0.023351
L8V3C3,1,1,0,0.011502
L8V3G3,3,3,0,0.034395
L8V3N5,1,1,0,0.012006
L8V3S7,4,4,0,0.045772
L8V3S9,1,1,0,0.011797
L8V4G1,5,5,0,0.058346
L8V4M6,1,1,0,0.011526
L8V4R9,17,16,0,0.186587
L8V4Z3,15,14,0,0.164976
L8V4Z7,5,5,0,0.058449
L8V5A3,2,2,0,0.024032
L8V5A9,3,3,0,0.035192
L8V5B5,1,1,0,0.011792
L8W,8,8,0,0.094508
L8W0A1,322,278,0,3.231436
L8W0A2,2,2,0,0.023299
L8W0A4,12,10,0,0.116624
L8W1A6,4,4,0,0.047263
L8W1C2,24,23,0,0.266266
L8W1C5,2,2,0,0.023386
L8W1C7,8,8,0,0.094708
L8W1C8,12,11,0,0.127062
L8W1E7,2,2,0,0.02308
L8W1H5,1,1,0,0.011655
L8W1L9,3,3,0,0.034288
L8W1M5,1,1,0,0.011791
L8W1M6,11,11,0,0.12754
L8W1M8,1,1,0,0.011306
L8W1N2,3,3,0,0.034625
L8W1N3,12,12,0,0.141829
L8W1P1,7,7,0,0.081939
L8W1P3,5,5,0,0.057656
L8W1P7,1,1,0,0.012012
L8W1P9,12,11,0,0.12782
L8W1R8,14,13,0,0.152929
L8W1T6,1,1,0,0.011658
L8W1T7,12,8,0,0.092214
L8W1W6,10,10,0,0.116468
L8W1W7,6,5,0,0.058054
L8W1Y1,1,1,0,0.011598
L8W1Y2,22,20,0,0.233794
L8W1Y5,1,1,0,0.011366
L8W1Z4,1,1,0,0.011538
L8W1Z9,4,3,0,0.034416
L8W2B3,10,7,0,0.080767
L8W2B4,2,2,0,0.023497
L8W2G2,22,16,1,0.185847
L8W2G7,1,1,0,0.011658
L8W2G8,3,3,0,0.034757
L8W2J1,1,1,0,0.011791
L8W2J2,26,26,0,0.301175
L8W2L2,7,5,0,0.056801
L8W2L5,4,4,0,0.047529
L8W2M3,11,5,0,0.057803
L8W2N5,2,2,0,0.023846
L8W2N6,15,16,0,0.187673
L8W2N7,7,7,0,0.080692
L8W2P2,4,4,0,0.046415
L8W2P3,1,1,0,0.011653
L8W2R1,3,3,0,0.036014
L8W2R6,5,5,0,0.057594
L8W2R7,1,1,0,0.011791
L8W2S2,12,12,0,0.140255
L8W2S9,11,10,0,0.11833
L8W2T4,1,1,0,0.011653
L8W2V3,18,18,0,0.211751
L8W2V9,1,1,0,0.011553
L8W2W3,12,12,0,0.141936
L8W2Z1,1,1,0,0.011653
L8W2Z3,4,4,0,0.045748
L8W2Z6,1,1,0,0.011532
L8W3A8,26,23,0,0.266619
L8W3A9,1,1,0,0.012
L8W3B1,3,3,0,0.03468
L8W3B8,8,7,0,0.080429
L8W3C3,11407,9945,2,115.033642
L8W3C4,35,29,0,0.337791
L8W3C7,4,5,0,0.057431
L8W3C8,1,1,0,0.011567
L8W3C9,4,3,0,0.034487
L8W3E1,8,8,0,0.092347
L8W3E7,29,15,0,0.173028
L8W3G1,4,4,0,0.047304
L8W3G6,32,29,1,0.335659
L8W3G7,2,2,0,0.022862
L8W3G8,12,11,0,0.128536
L8W3H1,1,1,0,0.01142
L8W3H2,17,17,0,0.201573
L8W3H3,4,2,0,0.024005
L8W3H6,18,17,1,0.194386
L8W3H7,7,7,0,0.080733
L8W3J2,7,7,0,0.081992
L8W3J5,3,3,0,0.03551
L8W3J7,37,31,0,0.361463
L8W3J8,22,22,0,0.254179
L8W3K1,1,1,0,0.011495
L8W3K2,3,3,0,0.035169
L8W3K9,35,31,0,0.360199
L8W3L1,50,49,0,0.570805
L8W3L8,24,20,0,0.23429
L8W3L9,9,9,0,0.104315
L8W3R7,9,9,0,0.103788
L8W3R8,5,5,0,0.057847
L8W3S5,4,4,0,0.046146
L8W3S6,5,4,0,0.046987
L8W3T2,3,3,0,0.036065
L8W3T5,8,5,0,0.058049
L8W3T6,3,3,1,0.034672
L8W3T8,11,7,0,0.080557
L8W3V1,7,6,0,0.070016
L8W3V4,4,3,0,0.035729
L8W3V7,3,3,0,0.034524
L8W3W2,14,14,0,0.16124
L8W3W3,10,10,0,0.116614
L8W3W4,7,5,0,0.05774
L8W3W7,26,24,0,0.282618
L8W3X2,7,6,0,0.070369
L8W3X3,23,20,0,0.232472
L8W3X7,941,845,3,9.792545
L8W3Y9,1,1,0,0.011779
L8W3Z1,23,18,0,0.211928
L8W3Z2,20,19,0,0.220083
L8W3Z3,8,8,0,0.093819
L8W3Z4,34,32,0,0.369561
L8W3Z5,25,25,0,0.292729
L8W3Z6,2,2,0,0.023315
L8W3Z8,1,1,0,0.011631
L8W4A2,4,4,0,0.047051
L8W4A3,7,6,0,0.070119
L8W4A4,23,23,0,0.26531
L9A,9,8,0,0.094299
L9A0A1,100,85,0,0.991066
L9A0A2,2,2,0,0.023429
L9A0A3,11,10,0,0.117181
L9A0A4,11,11,0,0.127922
L9A0A5,1,1,0,0.011502
L9A0A7,5,3,0,0.035068
L9A0B1,12,8,0,0.092838
L9A0B2,1,1,0,0.012006
L9A0B3,15,14,0,0.164135
L9A1A7,2,2,0,0.023296
L9A1C9,5,4,0,0.046546
L9A1K9,1,1,0,0.011555
L9A1L1,8,8,0,0.093557
L9A1S5,4,3,0,0.03508
L9A1T1,7,7,0,0.081427
L9A2B9,1,1,0,0.011573
L9A2G9,2,2,0,0.022922
L9A2K5,1,1,0,0.011648
L9A2L4,19,18,0,0.208568
L9A2L6,1,1,0,0.011735
L9A2T8,5,5,0,0.058023
L9A3M1,3,1,0,0.011495
L9A3M9,153,158,0,1.815658
L9A3S7,39,32,1,0.369983
L9A3S9,54,50,0,0.581975
L9A3T6,4,3,0,0.034129
L9A4B7,1,1,0,0.011696
L9A4B9,14,12,0,0.138496
L9A4G1,30,27,0,0.317543
L9A4G2,1,1,0,0.011498
L9A4G3,1,1,0,0.011786
L9A4M6,1,1,0,0.011588
L9A4M7,2,2,0,0.023536
L9A4R6,1,1,0,0.011386
L9A4X6,15,15,0,0.175424
L9A4Y2,1,1,0,0.01142
L9A4Y9,2,2,0,0.023167
L9A4Z6,20,19,0,0.220556
L9A5A3,1,1,0,0.011764
L9A5B5,32,25,0,0.293584
L9A5B6,19,18,0,0.207999
L9A5B7,10,10,0,0.116159
L9A5C2,3,2,0,0.02298
L9A5E2,50,47,0,0.542894
L9A5G3,21,21,0,0.248855
L9A5G6,7,7,0,0.081059
L9A5H1,3,3,0,0.034642
L9A5H5,5,5,0,0.057762
L9A5J4,17,17,0,0.197867
L9A5J6,1,1,0,0.011792
L9A5J8,1,1,0,0.011588
L9A5K1,9,8,0,0.094099
L9A5K2,3,3,0,0.03447
L9A5K4,18,18,0,0.210362
L9A5K5,1,1,0,0.011735
L9B,7,4,0,0.04715
L9B0A1,90,81,0,0.940548
L9B0A2,2,2,0,0.023291
L9B0A3,65,65,0,0.751846
L9B0B4,49,44,0,0.513994
L9B0B5,1,1,0,0.012006
L9B0B7,271,206,0,2.412304
L9B0B8,102,94,0,1.08855
L9B0B9,124,105,0,1.228348
L9B0C2,32,28,0,0.325832
L9B0C3,16,16,0,0.186152
L9B0C4,516,297,0,3.444878
L9B0C9,146,131,0,1.533657
L9B1A2,1,1,0,0.011998
L9B1A3,2,1,0,0.011528
L9B1B7,1,1,0,0.011451
L9B1C2,8,7,0,0.081063
L9B1C3,9,8,0,0.093234
L9B1G5,567,333,2,3.855628
L9B1G8,9,7,0,0.08125
L9B1J6,529,346,2,4.013331
L9B1M9,7,6,0,0.069528
L9B1R6,30,29,0,0.342641
L9B1S3,2,2,0,0.023583
L9B1T3,2,2,0,0.022934
L9B1T4,5,5,0,0.057793
L9B1T8,4,5,0,0.057475
L9B1W7,4,3,0,0.034494
L9B1X2,4,3,0,0.034247
L9B1Y5,1,1,0,0.011629
L9B1Y8,13,13,0,0.150913
L9B1Y9,17,17,0,0.199604
L9B1Z3,6,6,0,0.069628
L9B1Z4,7,7,0,0.080841
L9B2B1,1,1,0,0.011554
L9B2B9,7,7,0,0.081218
L9B2C3,7,3,0,0.035127
L9B2C8,1,1,0,0.011554
L9B2C9,6,6,0,0.069522
L9B2E8,16,15,0,0.176226
L9B2E9,9,8,0,0.09261
L9B2G1,3,4,0,0.046781
L9B2G2,2,2,0,0.022947
L9B2G4,24,24,0,0.280801
L9B2G5,20,19,0,0.22354
L9B2G6,4,4,0,0.046099
L9B2G8,2,2,0,0.023169
L9B2G9,5,5,0,0.058921
L9B2H9,40,38,0,0.439478
L9B2J2,11,10,1,0.116229
L9B2J4,4,4,0,0.047772
L9B2K7,15,12,0,0.139022
L9B2K8,44,42,0,0.489193
L9B2L9,7,7,0,0.08136
L9B2M1,86,85,0,0.991942
L9B2M3,3,3,0,0.034532
L9B2M5,2,2,0,0.023099
L9B2N2,3,2,0,0.022978
L9B2N5,4,3,0,0.035318
L9B2N6,15,15,0,0.175525
L9B2P1,12,7,0,0.082748
L9B2P2,1,1,0,0.011346
L9B2P4,7,7,0,0.083054
L9B2P6,1,1,0,0.011791
L9B2P7,3,3,0,0.034995
L9B2P8,48,40,0,0.476817
L9B2R1,3,3,0,0.03512
L9B2R2,241,203,0,2.3629
L9B2R4,64,58,0,0.67522
L9B2R5,352,309,0,3.614334
L9B2R6,4,4,0,0.046576
L9B2R7,16,15,0,0.175913
L9B2R9,2,2,0,0.022971
L9B2S2,17,15,0,0.174786
L9B2S5,5,5,0,0.058061
L9B2S6,4,3,0,0.034839
L9B2S8,1,1,0,0.011732
L9B2S9,4,4,0,0.047058
L9B2T1,65,59,0,0.691444
L9B2T2,5,5,0,0.058969
L9B2T3,239,211,1,2.476736
L9B2T5,1,1,0,0.011532
L9B2T6,3,3,0,0.035316
L9B2V1,21,20,0,0.232799
L9B2V4,9,7,0,0.08249
L9B2V6,27,21,0,0.243055
L9B2V7,15,12,0,0.138173
L9B2W4,5,4,0,0.046273
L9B2W9,4,3,0,0.035553
L9B2X1,3,3,0,0.034764
L9B2X2,76,65,0,0.755896
L9B2X4,9,9,0,0.107125
L9B2X7,2,2,0,0.023092
L9B2X8,39,37,0,0.428609
L9B2X9,5,4,0,0.048202
L9B2Y1,6,6,0,0.068826
L9C,27,23,0,0.27111
L9C0A2,1,1,0,0.011658
L9C0A8,4,3,0,0.03447
L9C0B5,1,1,0,0.011451
L9C0B6,3,2,0,0.023108
L9C0B8,22,17,0,0.19894
L9C0C1,3,3,0,0.035126
L9C0C2,33,32,0,0.374218
L9C1B5,3,3,0,0.034551
L9C1B7,2,2,0,0.023176
L9C2M1,3,1,0,0.011533
L9C2M3,6,5,0,0.058373
L9C2N3,5,4,0,0.046375
L9C2P3,6,5,0,0.057121
L9C2P5,2,2,0,0.023157
L9C2P6,2,1,0,0.012
L9C2V2,33,31,0,0.363872
L9C2V3,16,14,0,0.165089
L9C2V4,2,2,0,0.023619
L9C2X2,411,338,0,3.942485
L9C3B8,12,11,0,0.12695
L9C3C9,3,3,0,0.035073
L9C3G4,4,4,0,0.04648
L9C3K6,10,9,0,0.106013
L9C3M1,65,57,0,0.668612
L9C3R4,5,5,0,0.058859
L9C3T3,2,2,0,0.023184
L9C3T8,6,6,0,0.069162
L9C3T9,1,1,0,0.011757
L9C3V9,14,10,0,0.115978
L9C3W1,1,1,0,0.011555
L9C3W3,2,2,0,0.023157
L9C4C6,1,1,0,0.011567
L9C4C7,3,3,1,0.034975
L9C4J1,15,13,0,0.154724
L9C4J4,1,1,0,0.011231
L9C4J8,1,1,0,0.01163
L9C4R1,2,2,0,0.023182
L9C4R5,235,208,0,2.430975
L9C4S5,1,1,0,0.011231
L9C4T1,23,17,0,0.198146
L9C4W3,1,1,0,0.011561
L9C4Z7,2,2,0,0.022841
L9C5H8,4,3,0,0.034577
L9C5N3,106,89,0,1.045191
L9C5Y5,10,10,0,0.117319
L9C6A4,2,2,0,0.023566
L9C6A6,11,6,0,0.070153
L9C6H4,1,1,0,0.011451
L9C6H5,1,1,0,0.012016
L9C6J5,22,21,0,0.244576
L9C6J6,2,2,0,0.023137
L9C6J9,7,7,0,0.083125
L9C6K4,2,2,0,0.023206
L9C6P5,6,7,0,0.081366
L9C6R3,2,2,0,0.023154
L9C6R4,7,7,0,0.081325
L9C6R8,1,1,0,0.011735
L9C6S2,2,2,0,0.023072
L9C6S9,2,2,0,0.022732
L9C6T6,1,1,0,0.011451
L9C6T7,14,13,0,0.153
L9C6T9,1,1,0,0.012
L9C6V3,14,11,0,0.127779
L9C6W3,10,8,0,0.093976
L9C6W7,78,70,1,0.81007
L9C6W8,2,1,0,0.011962
L9C6X9,45,37,0,0.436141
L9C6Y1,4,4,0,0.045661
L9C6Y5,6,4,0,0.046309
L9C6Y7,5,5,0,0.060032
L9C6Y9,1,1,0,0.011655
L9C7B5,11,11,0,0.128414
L9C7B8,6,7,0,0.081343
L9C7C1,23,18,0,0.212356
L9C7C3,1,1,0,0.011502
L9C7G2,4,3,0,0.033828
L9C7G4,20,20,0,0.23392
L9C7G8,2,1,0,0.011538
L9C7G9,21,20,0,0.233577
L9C7H1,11,11,0,0.128504
L9C7H7,8,9,0,0.104412
L9C7J5,17,15,0,0.172308
L9C7J6,8,6,0,0.07139
L9C7J8,2,2,0,0.0232
L9C7M7,17,16,0,0.18611
L9C7N2,18,16,0,0.187267
L9C7N8,1,1,0,0.011795
L9C7P1,1,1,0,0.011502
L9C7P3,3,3,0,0.035315
L9C7R4,3,3,0,0.034352
L9C7S2,5,4,0,0.046543
L9C7S6,3,2,0,0.023528
L9C7T3,32,32,0,0.376022
L9C7T4,1,1,0,0.011792
L9C7T5,8,9,0,0.105779
L9C7T7,4,4,0,0.046607
L9C7T9,71,61,0,0.706525
L9C7V3,1,1,0,0.011746
L9C7V5,2,1,0,0.011306
L9C7W5,4,3,0,0.035344
L9C7X4,1,1,0,0.011792
L9G,5,5,0,0.058936
L9G0A1,4,4,0,0.046208
L9G0A5,22,20,0,0.234362
L9G0B3,1,1,0,0.011792
L9G0C5,12,12,0,0.141313
L9G1C6,1,1,0,0.011231
L9G1E6,2,2,0,0.02359
L9G1E7,20,16,0,0.190462
L9G1G5,3,2,0,0.023657
L9G1W3,3,3,0,0.034678
L9G1W4,2,1,0,0.011631
L9G1W5,1,1,0,0.012049
L9G1W7,1,1,0,0.011511
L9G1X1,1,1,0,0.012
L9G2H9,2,2,0,0.023064
L9G2V2,2,2,0,0.023512
L9G3K9,257,241,0,2.787885
L9G3L1,186,156,1,1.806551
L9G3V2,2,2,0,0.02314
L9G3X2,4,4,0,0.046627
L9G3X5,268,225,0,2.636314
L9G3Y2,161,145,0,1.676292
L9G3Y4,3,3,0,0.034905
L9G3Z7,2,2,0,0.023108
L9G4E2,4,4,0,0.046683
L9G4P1,6,6,0,0.068705
L9G4P5,1,1,0,0.011629
L9G4S7,1,1,0,0.011375
L9G4W2,26,24,0,0.28266
L9G4X7,2,2,0,0.023041
L9G4Y3,1,1,0,0.011555
L9G4Y4,3,3,0,0.035096
L9G4Z9,1,1,0,0.011553
L9G5A1,218,188,0,2.198045
L9G5A7,1,1,0,0.011539
L9G5E8,19,18,0,0.211242
L9H,13,11,0,0.129659
L9H1B9,5,6,0,0.069454
L9H1S3,17,16,0,0.185123
L9H1V4,20,13,0,0.152782
L9H1V9,1,1,0,0.011747
L9H1W4,1,1,0,0.011786
L9H2H5,1,1,0,0.012016
L9H2M5,1,1,0,0.011555
L9H2M7,7,7,0,0.080955
L9H2Y8,3,2,0,0.023018
L9H3P2,3,2,0,0.023325
L9H3R5,19,17,0,0.198253
L9H3V1,2,2,0,0.023168
L9H3V5,6,6,0,0.072049
L9H3W3,20,20,0,0.23235
L9H4V2,4,4,0,0.047113
L9H5E1,4,4,0,0.046886
L9H5E2,11,9,0,0.104251
L9H5E3,58,56,0,0.651256
L9H5E4,6,6,0,0.069368
L9H5G9,254,178,0,2.047028
L9H5H2,1,1,0,0.011766
L9H6E5,6,6,0,0.069838
L9H6E9,5,3,0,0.035081
L9H6H3,1,1,0,0.011536
L9H6L2,6,6,0,0.069657
L9H6N3,6,6,0,0.070071
L9H6N8,1,1,0,0.011786
L9H6N9,832,656,4,7.590197
L9H6R8,2,2,0,0.023577
L9H7A4,1,1,0,0.011993
L9H7B4,2,2,0,0.023579
L9H7B6,3,3,0,0.034662
L9H7B8,9,7,0,0.082167
L9H7B9,8,8,0,0.093393
L9H7C2,2,2,0,0.023038
L9H7E3,1,1,0,0.011561
L9H7M4,1,1,0,0.011577
L9H7N2,33,24,0,0.279582
L9H7N5,1,1,0,0.01163
L9H7N6,5,5,1,0.058586
L9H7N9,1,1,0,0.011554
L9H7S5,8,8,0,0.092398
L9H7T4,7,7,0,0.081323
L9K0A1,12,12,0,0.140257
L9K0A8,14,12,0,0.139891
L9K0B7,8,6,0,0.068509
L9K0B8,48,38,0,0.444907
L9K0C4,2,2,0,0.022801
L9K0C5,2,2,0,0.023563
L9K0C6,1,1,0,0.011746
L9K0C7,30,30,0,0.349903
L9K0C8,168,145,0,1.683173
L9K0E1,1,1,0,0.011993
L9K0E4,3,3,0,0.035152
L9K0G7,4,3,0,0.034435
L9K0H2,17,17,0,0.200312
L9K1H8,19,18,0,0.209441
L9K1J7,2,2,0,0.023576
L9K1J8,2,3,0,0.035024
L9K1K5,1,1,0,0.011747
L9K1L3,340,290,0,3.386686
L9K1L7,5,3,0,0.035139
L9K1L9,9,9,0,0.10408
L9K1M2,18,17,0,0.19879
L9K1N1,13,13,0,0.15012
L9K1N2,7,5,0,0.058718
L9K1N4,34,30,0,0.348964
L9K1N8,1,1,0,0.011496
L9K1P1,1,1,0,0.011509
L9K1S6,11,9,0,0.106264
L9K1S9,5,5,0,0.059417
L9L,3,2,0,0.023574
L9L1B2,29,25,0,0.289398
L9L1B3,23,20,0,0.232438
L9L1B4,147,128,0,1.483089
L9L1B5,4,4,0,0.046618
L9L1B6,454,366,0,4.248096
L9L1J5,2,2,0,0.023306
L9L1V5,1,1,0,0.011451
L9L2E3,43,43,0,0.497832
L9M,7,8,0,0.094299
L9M0A2,2,2,0,0.022771
L9M0B6,79,56,0,0.645872
L9M0B7,7,6,0,0.070176
L9M0B9,27,30,0,0.345475
L9M0C1,335,222,0,2.574872
L9M0C3,245,229,0,2.607535
L9M0C4,50,43,0,0.497691
L9M0H1,20,19,0,0.22278
